original R;original G;original B;calibrated R ;calibrated G ;calibrated B ;H;S;V;NDVI_observed;NDVI_predicted
16;29;14;53;78;57;0.36;0.32051282051282;0.305882352941176;0.738775510204082;0.728849589825
9;18;8;42;61;46;0.368421052631579;0.311475409836066;0.23921568627451;0.820408163265306;0.809165835381
14;28;11;48;76;52;0.357142857142857;0.368421052631579;0.298039215686275;0.861224489795918;0.821692347527
34;63;22;81;116;67;0.285714285714286;0.422413793103448;0.454901960784314;0.746938775510204;0.704233527184
43;76;29;93;136;79;0.292397660818713;0.419117647058824;0.533333333333333;0.714285714285714;0.675539016724
50;84;30;102;145;80;0.276923076923077;0.448275862068966;0.568627450980392;0.689795918367347;0.624412655830
54;86;33;107;148;84;0.2734375;0.432432432432432;0.580392156862745;0.640816326530612;0.601089239120
71;108;46;122;167;99;0.276960784313725;0.407185628742515;0.654901960784314;0.534693877551021;0.495916038752
63;96;40;116;158;93;0.274358974358974;0.411392405063291;0.619607843137255;0.534693877551021;0.554222226143
17;32;12;52;81;54;0.344827586206897;0.358024691358025;0.317647058823529;0.689795918367347;0.776542782784
23;40;19;64;93;64;0.333333333333333;0.311827956989247;0.364705882352941;0.648979591836735;0.705923914909
29;50;24;75;104;71;0.313131313131313;0.317307692307692;0.407843137254902;0.648979591836735;0.696662306786
35;61;22;84;114;67;0.273049645390071;0.412280701754386;0.447058823529412;0.689795918367347;0.652131915092
26;45;23;70;99;70;0.333333333333333;0.292929292929293;0.388235294117647;0.66530612244898;0.683948159218
17;29;17;56;79;61;0.369565217391304;0.291139240506329;0.309803921568627;0.738775510204082;0.718876063824
16;29;16;53;79;60;0.378205128205128;0.329113924050633;0.309803921568627;0.771428571428572;0.748053789139
15;27;14;52;75;56;0.36231884057971;0.306666666666667;0.294117647058824;0.763265306122449;0.724202275276
11;20;10;45;64;50;0.37719298245614;0.296875;0.250980392156863;0.771428571428572;0.751358509064
51;82;31;104;143;82;0.273224043715847;0.426573426573427;0.56078431372549;0.673469387755102;0.589979171753
37;68;20;85;122;65;0.274853801169591;0.467213114754098;0.47843137254902;0.804081632653061;0.714792370796
34;59;21;82;111;66;0.274074074074074;0.405405405405405;0.435294117647059;0.755102040816327;0.655287146568
29;50;16;73;101;59;0.277777777777778;0.415841584158416;0.396078431372549;0.795918367346939;0.701207339764
70;113;40;119;170;91;0.274261603375527;0.464705882352941;0.666666666666667;0.608163265306123;0.597880125046
59;102;31;108;161;81;0.277083333333333;0.496894409937888;0.631372549019608;0.730612244897959;0.685019612312
63;109;30;112;166;80;0.271317829457364;0.518072289156627;0.650980392156863;0.738775510204082;0.691537857056
10;19;8;43;62;47;0.368421052631579;0.306451612903226;0.243137254901961;0.844897959183674;0.798259973526
9;17;8;42;59;46;0.372549019607843;0.288135593220339;0.231372549019608;0.869387755102041;0.793422698975
41;73;20;91;129;66;0.267195767195767;0.488372093023256;0.505882352941176;0.771428571428572;0.688623905182
44;79;22;94;137;70;0.27363184079602;0.489051094890511;0.537254901960784;0.787755102040816;0.674899578094
39;70;20;88;125;66;0.271186440677966;0.472;0.490196078431373;0.795918367346939;0.696685314178
24;44;12;63;95;54;0.296747967479675;0.431578947368421;0.372549019607843;0.869387755102041;0.762276291847
12;22;11;47;67;51;0.366666666666667;0.298507462686567;0.262745098039216;0.608163265306123;0.733144640923
10;18;8;44;61;46;0.352941176470588;0.278688524590164;0.23921568627451;0.657142857142857;0.756758809090
8;14;5;41;54;42;0.346153846153846;0.240740740740741;0.211764705882353;0.787755102040816;0.789542555809
11;19;7;45;62;45;0.333333333333333;0.274193548387097;0.243137254901961;0.730612244897959;0.746133387089
16;30;10;51;78;50;0.327380952380952;0.358974358974359;0.305882352941176;0.763265306122449;0.793336749077
13;24;11;48;70;52;0.363636363636364;0.314285714285714;0.274509803921569;0.714285714285714;0.740543127060
16;29;10;51;77;50;0.327160493827161;0.350649350649351;0.301960784313725;0.746938775510204;0.782799243927
6;11;4;39;50;40;0.348484848484848;0.22;0.196078431372549;0.755102040816327;0.774285197258
20;34;16;59;85;60;0.33974358974359;0.305882352941176;0.333333333333333;0.575510204081633;0.689018368721
15;26;11;51;73;52;0.340909090909091;0.301369863013699;0.286274509803922;0.624489795918368;0.706749558449
8;15;6;41;56;43;0.355555555555556;0.267857142857143;0.219607843137255;0.779591836734694;0.789136886597
9;14;6;43;55;43;0.333333333333333;0.218181818181818;0.215686274509804;0.755102040816327;0.747092843056
15;27;14;52;75;56;0.36231884057971;0.306666666666667;0.294117647058824;0.714285714285714;0.724202275276
18;31;12;55;80;54;0.326923076923077;0.325;0.313725490196078;0.779591836734694;0.715838313103
13;24;10;47;70;50;0.355072463768116;0.328571428571429;0.274509803921569;0.804081632653061;0.787144660950
14;25;11;49;72;52;0.355072463768116;0.319444444444444;0.282352941176471;0.779591836734694;0.725352644920
15;28;10;49;76;50;0.339506172839506;0.355263157894737;0.298039215686275;0.771428571428572;0.812590479851
17;31;11;53;80;52;0.327380952380952;0.35;0.313725490196078;0.844897959183674;0.754742801189
64;106;34;114;164;85;0.272151898734177;0.481707317073171;0.643137254901961;0.657142857142857;0.660138845444
66;110;32;116;167;82;0.266666666666667;0.508982035928144;0.654901960784314;0.673469387755102;0.651667177677
60;105;33;108;164;84;0.283333333333333;0.48780487804878;0.643137254901961;0.730612244897959;0.720486521721
19;37;13;55;88;55;0.333333333333333;0.375;0.345098039215686;0.885714285714286;0.764216542244
16;28;11;52;76;52;0.333333333333333;0.315789473684211;0.298039215686275;0.812244897959184;0.724391281605
9;17;7;42;59;45;0.362745098039216;0.288135593220339;0.231372549019608;0.893877551020408;0.795489907265
7;13;4;40;53;40;0.333333333333333;0.245283018867925;0.207843137254902;0.885714285714286;0.811928749084
23;20;12;76;70;54;0.121212121212121;0.289473684210526;0.298039215686275;-0.356862745098039;-0.195526272058
9;8;6;43;42;39;0.125;0.0930232558139535;0.168627450980392;-0.0823529411764706;-0.087371617556
10;8;6;45;43;39;0.111111111111111;0.133333333333333;0.176470588235294;-0.105882352941177;-0.148761302233
19;16;10;66;61;48;0.12037037037037;0.272727272727273;0.258823529411765;-0.231372549019608;0.013565599918
28;51;15;74;108;60;0.284722222222222;0.444444444444444;0.423529411764706;0.733333333333333;0.762193024158
53;77;27;112;139;79;0.241666666666667;0.431654676258993;0.545098039215686;0.513725490196078;0.468148648739
81;102;49;141;165;106;0.234463276836158;0.357575757575758;0.647058823529412;0.23921568627451;0.164394274354
44;71;24;99;132;74;0.261494252873563;0.439393939393939;0.517647058823529;0.607843137254902;0.592470407486
23;42;14;65;97;57;0.3;0.412371134020619;0.380392156862745;0.811764705882353;0.754518747330
17;33;12;53;84;52;0.328125;0.380952380952381;0.329411764705882;0.788235294117647;0.788005471230
10;16;9;41;55;44;0.369047619047619;0.254545454545455;0.215686274509804;0.749019607843137;0.790606021881
14;22;12;50;66;50;0.333333333333333;0.242424242424242;0.258823529411765;0.654901960784314;0.707367658615
15;27;13;50;74;52;0.347222222222222;0.324324324324324;0.290196078431373;0.756862745098039;0.730438232422
34;55;15;86;113;61;0.253205128205128;0.460176991150442;0.443137254901961;0.662745098039216;0.643210887909
10;21;4;39;62;37;0.32;0.403225806451613;0.243137254901961;0.843137254901961;0.789392948151
22;43;7;62;97;47;0.283333333333333;0.515463917525773;0.380392156862745;0.850980392156863;0.837602257729
18;35;12;55;87;53;0.323529411764706;0.390804597701149;0.341176470588235;0.803921568627451;0.774797320366
55;74;30;116;136;82;0.228395061728395;0.397058823529412;0.533333333333333;0.380392156862745;0.366970121861
17;34;12;53;85;52;0.328282828282828;0.388235294117647;0.333333333333333;0.796078431372549;0.788124203682
17;29;11;55;78;50;0.303571428571429;0.358974358974359;0.305882352941176;0.741176470588235;0.753002643585
17;30;14;54;80;55;0.33974358974359;0.325;0.313725490196078;0.686274509803922;0.725842535496
18;34;13;55;85;54;0.327956989247312;0.364705882352941;0.333333333333333;0.772549019607843;0.750892162323
74;90;35;138;154;90;0.208333333333333;0.415584415584416;0.603921568627451;0.349019607843137;0.112824201584
30;44;19;80;101;65;0.263888888888889;0.356435643564356;0.396078431372549;0.584313725490196;0.557553172112
55;70;36;116;132;89;0.228682170542636;0.325757575757576;0.517647058823529;0.317647058823529;0.306902706623
15;27;11;50;74;50;0.333333333333333;0.324324324324324;0.290196078431373;0.772549019607843;0.749661624432
20;39;14;58;92;56;0.324074074074074;0.391304347826087;0.36078431372549;0.701960784313725;0.780853271484
30;48;19;79;105;65;0.275;0.380952380952381;0.411764705882353;0.6;0.637768626213
33;52;22;83;110;69;0.276422764227642;0.372727272727273;0.431372549019608;0.545098039215686;0.637699365616
10;18;5;40;58;38;0.316666666666667;0.344827586206897;0.227450980392157;0.780392156862745;0.787545442581
22;35;15;65;89;58;0.295698924731183;0.348314606741573;0.349019607843137;0.662745098039216;0.636064648628
9;18;5;37;57;38;0.341666666666667;0.350877192982456;0.223529411764706;0.890196078431372;0.814218163490
16;29;11;52;78;50;0.321428571428571;0.358974358974359;0.305882352941176;0.819607843137255;0.787494301796
12;23;5;43;66;39;0.308641975308642;0.409090909090909;0.258823529411765;0.890196078431372;0.797520518303
30;43;15;81;100;60;0.245833333333333;0.4;0.392156862745098;0.654901960784314;0.525378465652
22;35;13;65;89;55;0.284313725490196;0.382022471910112;0.349019607843137;0.733333333333333;0.656874835491
20;36;8;60;88;48;0.283333333333333;0.454545454545455;0.345098039215686;0.819607843137255;0.749616861343
26;45;15;71;101;59;0.285714285714286;0.415841584158416;0.396078431372549;0.741176470588235;0.721625804901
34;33;11;98;92;56;0.142857142857143;0.428571428571429;0.384313725490196;0.0588235294117647;0.129722878337
37;52;24;92;111;72;0.247863247863248;0.351351351351351;0.435294117647059;0.286274509803921;0.501876115799
79;104;43;139;166;99;0.233830845771144;0.403614457831325;0.650980392156863;0.23921568627451;0.246802195907
51;64;17;116;124;65;0.189265536723164;0.475806451612903;0.486274509803922;0.317647058823529;0.267069518566
22;38;10;64;92;51;0.280487804878049;0.445652173913043;0.36078431372549;0.741176470588235;0.737803339958
8;13;3;37;49;35;0.30952380952381;0.285714285714286;0.192156862745098;0.866666666666667;0.807696700096
17;31;6;54;80;43;0.283783783783784;0.4625;0.313725490196078;0.835294117647059;0.794534564018
24;39;9;69;94;50;0.261363636363636;0.468085106382979;0.368627450980392;0.694117647058824;0.702187061310
12;22;7;44;65;42;0.318840579710145;0.353846153846154;0.254901960784314;0.764705882352941;0.811663031578
24;38;16;69;93;60;0.287878787878788;0.354838709677419;0.364705882352941;0.63921568627451;0.623146533966
16;27;11;53;75;50;0.313333333333333;0.333333333333333;0.294117647058824;0.67843137254902;0.731690287590
18;31;13;57;82;54;0.31547619047619;0.341463414634146;0.32156862745098;0.670588235294118;0.713443100452
32;54;15;82;112;60;0.262820512820513;0.464285714285714;0.43921568627451;0.701960784313725;0.705303311348
18;35;12;55;87;53;0.323529411764706;0.390804597701149;0.341176470588235;0.796078431372549;0.774797320366
17;33;6;53;83;44;0.294871794871795;0.469879518072289;0.325490196078431;0.835294117647059;0.833313941956
27;45;21;72;102;67;0.309523809523809;0.343137254901961;0.4;0.694117647058824;0.712235748768
91;127;49;146;179;101;0.237179487179487;0.435754189944134;0.701960784313725;0.411764705882353;0.314054727554
34;61;17;84;120;64;0.273809523809524;0.466666666666667;0.470588235294118;0.733333333333333;0.716133415699
28;49;15;74;106;60;0.282608695652174;0.433962264150943;0.415686274509804;0.741176470588235;0.740316390991
36;64;23;86;124;72;0.288461538461538;0.419354838709677;0.486274509803922;0.701960784313725;0.718024611473
40;69;18;93;129;66;0.261904761904762;0.488372093023256;0.505882352941176;0.725490196078431;0.665987014771
29;47;22;76;104;69;0.3;0.336538461538462;0.407843137254902;0.63921568627451;0.681501150131
32;47;21;83;105;68;0.265765765765766;0.352380952380952;0.411764705882353;0.592156862745098;0.576334357262
31;53;17;80;111;63;0.274305555555556;0.432432432432432;0.435294117647059;0.694117647058824;0.701340675354
32;52;8;84;109;51;0.238505747126437;0.532110091743119;0.427450980392157;0.701960784313725;0.692796230316
22;37;15;64;91;58;0.303030303030303;0.362637362637363;0.356862745098039;0.67843137254902;0.682822108269
41;65;23;96;125;72;0.257861635220126;0.424;0.490196078431373;0.67843137254902;0.592917203903
68;91;35;129;154;90;0.231770833333333;0.415584415584416;0.603921568627451;0.482352941176471;0.315840661526
65;95;26;125;157;78;0.234177215189873;0.503184713375796;0.615686274509804;0.576470588235294;0.458177000284
101;123;56;159;177;110;0.211442786069652;0.378531073446328;0.694117647058824;0.113725490196078;0.055099517107
25;38;14;71;94;57;0.27027027027027;0.393617021276596;0.368627450980392;0.654901960784314;0.621106386185
23;35;15;68;90;58;0.28125;0.355555555555556;0.352941176470588;0.607843137254902;0.599230170250
24;35;12;71;90;54;0.25462962962963;0.4;0.352941176470588;0.607843137254902;0.563269376755
26;45;19;70;101;64;0.306306306306306;0.366336633663366;0.396078431372549;0.56078431372549;0.715789675713
12;22;5;43;65;39;0.307692307692308;0.4;0.254901960784314;0.850980392156863;0.793822169304
25;41;11;70;97;53;0.268939393939394;0.45360824742268;0.380392156862745;0.772549019607843;0.706233859062
150;180;70;185;196;103;0.186379928315412;0.474489795918367;0.768627450980392;0.0901960784313725;-0.047664791346
10;22;5;38;63;39;0.34;0.396825396825397;0.247058823529412;0.866666666666667;0.781007289886
62;91;40;118;154;95;0.268361581920904;0.383116883116883;0.603921568627451;0.388235294117647;0.477704286575
47;77;26;102;139;77;0.266129032258065;0.446043165467626;0.545098039215686;0.592156862745098;0.581222176552
7;10;5;36;44;37;0.354166666666667;0.181818181818182;0.172549019607843;0.631372549019608;0.790974140167
65;102;29;121;163;81;0.252032520325203;0.503067484662577;0.63921568627451;0.592156862745098;0.561137795448
20;36;9;60;89;49;0.2875;0.449438202247191;0.349019607843137;0.803921568627451;0.740691661835
10;20;3;39;60;36;0.3125;0.4;0.235294117647059;0.890196078431372;0.775644540787
21;41;5;61;94;44;0.276666666666667;0.531914893617021;0.368627450980392;0.874509803921569;0.827537417412
42;68;25;96;129;75;0.268518518518518;0.418604651162791;0.505882352941176;0.607843137254902;0.621593952179
7;14;4;34;50;36;0.354166666666667;0.32;0.196078431372549;0.850980392156863;0.815342068672
7;14;4;34;50;36;0.354166666666667;0.32;0.196078431372549;0.866666666666667;0.815342068672
42;71;20;96;132;69;0.261904761904762;0.477272727272727;0.517647058823529;0.662745098039216;0.641888022423
5;11;2;31;45;33;0.357142857142857;0.311111111111111;0.176470588235294;0.835294117647059;0.819934606552
4;7;4;31;39;35;0.416666666666667;0.205128205128205;0.152941176470588;0.749019607843137;0.837265253067
24;46;12;66;102;55;0.294326241134752;0.46078431372549;0.4;0.780392156862745;0.773738920689
62;82;37;122;145;92;0.238993710691824;0.36551724137931;0.568627450980392;0.388235294117647;0.337028056383
30;52;19;77;109;65;0.287878787878788;0.403669724770642;0.427450980392157;0.67843137254902;0.697260379791
50;72;31;108;134;83;0.251633986928105;0.380597014925373;0.525490196078431;0.513725490196078;0.480120241642
82;104;41;143;166;97;0.222222222222222;0.41566265060241;0.650980392156863;0.254901960784314;0.189014092088
28;46;15;75;103;59;0.272727272727273;0.427184466019417;0.403921568627451;0.733333333333333;0.703939557076
26;41;12;73;97;55;0.261904761904762;0.43298969072165;0.380392156862745;0.654901960784314;0.665022730827
26;41;14;73;97;58;0.269230769230769;0.402061855670103;0.380392156862745;0.670588235294118;0.635429859161
20;30;12;62;82;53;0.281609195402299;0.353658536585366;0.32156862745098;0.631372549019608;0.617750704288
51;75;30;109;137;82;0.251515151515151;0.401459854014599;0.537254901960784;0.513725490196078;0.493640691042
44;74;22;99;136;72;0.263020833333333;0.470588235294118;0.533333333333333;0.63921568627451;0.608070731163
49;62;36;110;122;86;0.222222222222222;0.295081967213115;0.47843137254902;0.327800829875519;0.338587462902
45;65;37;101;125;87;0.271929824561403;0.304;0.490196078431373;0.576763485477178;0.474570274353
55;76;41;113;138;92;0.257246376811594;0.333333333333333;0.541176470588235;0.576763485477178;0.409801006317
23;33;24;70;87;71;0.343137254901961;0.195402298850575;0.341176470588235;0.726141078838174;0.592424213886
25;31;19;72;84;64;0.266666666666667;0.238095238095238;0.329411764705882;0.452282157676348;0.486969232559
31;43;23;81;98;69;0.264367816091954;0.295918367346939;0.384313725490196;0.62655601659751;0.504054963589
32;52;25;81;106;71;0.285714285714286;0.330188679245283;0.415686274509804;0.75103734439834;0.632523536682
37;61;26;87;116;72;0.276515151515151;0.379310344827586;0.454901960784314;0.726141078838174;0.632856607437
51;74;33;108;133;82;0.248366013071895;0.383458646616541;0.52156862745098;0.568464730290456;0.476303040981
44;66;33;99;124;82;0.265873015873016;0.338709677419355;0.486274509803922;0.576763485477178;0.513164877892
41;63;34;95;121;83;0.280701754385965;0.31404958677686;0.474509803921569;0.609958506224066;0.550674200058
27;45;22;72;99;68;0.311827956989247;0.313131313131313;0.388235294117647;0.742738589211618;0.689508795738
28;46;23;74;101;69;0.307291666666667;0.316831683168317;0.396078431372549;0.726141078838174;0.685267806053
32;52;22;80;105;67;0.276315789473684;0.361904761904762;0.411764705882353;0.75103734439834;0.627615213394
32;51;23;81;105;69;0.277777777777778;0.342857142857143;0.411764705882353;0.767634854771784;0.616542935371
50;73;40;106;135;91;0.276515151515151;0.325925925925926;0.529411764705882;0.46058091286307;0.475074470043
62;85;48;120;149;100;0.26530612244898;0.328859060402685;0.584313725490196;0.261410788381743;0.351908087730
104;130;78;159;179;126;0.229559748427673;0.29608938547486;0.701960784313725;0.053941908713693;0.054000616074
56;78;44;114;141;95;0.264492753623188;0.326241134751773;0.552941176470588;0.543568464730291;0.403165519238
70;95;48;127;157;99;0.252873563218391;0.369426751592357;0.615686274509804;0.468879668049793;0.343162387609
65;91;42;122;152;92;0.25;0.394736842105263;0.596078431372549;0.543568464730291;0.419728398323
24;42;24;68;97;71;0.350574712643678;0.298969072164948;0.380392156862745;0.775933609958506;0.743846058846
57;87;48;110;150;99;0.297385620915033;0.34;0.588235294117647;0.568464730290456;0.539935886860
45;67;41;100;129;92;0.297297297297297;0.286821705426357;0.505882352941176;0.609958506224066;0.487494498491
16;29;16;54;79;58;0.36;0.316455696202532;0.309803921568627;0.817427385892116;0.728526413441
24;41;23;68;96;69;0.339285714285714;0.291666666666667;0.376470588235294;0.759336099585062;0.695921897888
23;39;24;67;94;71;0.358024691358025;0.287234042553191;0.368627450980392;0.734439834024896;0.757010579109
26;42;24;72;97;71;0.326923076923077;0.268041237113402;0.380392156862745;0.726141078838174;0.646034121513
23;37;20;66;91;65;0.326923076923077;0.285714285714286;0.356862745098039;0.676348547717842;0.656998455524
10;17;10;45;60;48;0.366666666666667;0.25;0.235294117647059;0.892116182572614;0.779048979282
28;37;18;75;91;62;0.258620689655172;0.318681318681319;0.356862745098039;0.543568464730291;0.463125646114
9;17;7;42;59;44;0.352941176470588;0.288135593220339;0.231372549019608;0.892116182572614;0.802643656731
26;39;22;72;94;68;0.307692307692308;0.276595744680851;0.368627450980392;0.618257261410788;0.626345157623
20;32;18;62;84;62;0.333333333333333;0.261904761904762;0.329411764705882;0.70954356846473;0.622689306736
10;15;9;46;57;46;0.333333333333333;0.192982456140351;0.223529411764706;0.775933609958506;0.684206843376
22;36;21;65;90;67;0.346666666666667;0.277777777777778;0.352941176470588;0.676348547717842;0.690756559372
20;32;19;62;84;63;0.340909090909091;0.261904761904762;0.329411764705882;0.70954356846473;0.633890509605
47;68;46;103;131;98;0.308080808080808;0.251908396946565;0.513725490196078;0.452282157676348;0.475065797567
43;58;37;101;117;88;0.258620689655172;0.247863247863248;0.458823529411765;0.410788381742739;0.431008636951
41;55;36;99;114;87;0.259259259259259;0.236842105263158;0.447058823529412;0.443983402489627;0.462441504002
18;31;18;58;82;62;0.361111111111111;0.292682926829268;0.32156862745098;0.809128630705394;0.732505321503
25;44;24;69;99;71;0.344444444444444;0.303030303030303;0.388235294117647;0.75103734439834;0.727103948593
43;49;31;104;107;80;0.185185185185185;0.252336448598131;0.419607843137255;0.120331950207469;0.232868731022
57;79;43;115;142;94;0.260416666666667;0.338028169014085;0.556862745098039;0.402489626556016;0.409176886082
26;43;23;71;98;69;0.32183908045977;0.295918367346939;0.384313725490196;0.775933609958506;0.678192496300
37;53;25;90;107;71;0.24537037037037;0.336448598130841;0.419607843137255;0.659751037344398;0.480122387409
19;29;14;59;79;56;0.311594202898551;0.291139240506329;0.309803921568627;0.759336099585062;0.643378674984
42;58;30;98;115;78;0.243243243243243;0.321739130434783;0.450980392156863;0.651452282157676;0.462122291327
57;83;40;113;145;90;0.263636363636364;0.379310344827586;0.568627450980392;0.568464730290456;0.505496144295
36;53;24;88;107;70;0.252252252252252;0.345794392523364;0.419607843137255;0.701244813278008;0.519325494766
25;42;20;68;96;65;0.317204301075269;0.322916666666667;0.376470588235294;0.775933609958506;0.702257990837
38;60;28;90;116;75;0.272357723577236;0.353448275862069;0.454901960784314;0.684647302904564;0.596980929375
27;45;22;72;99;68;0.311827956989247;0.313131313131313;0.388235294117647;0.79253112033195;0.689508795738
27;45;24;73;100;71;0.32183908045977;0.29;0.392156862745098;0.767634854771784;0.668059945107
17;31;17;56;82;60;0.358974358974359;0.317073170731707;0.32156862745098;0.784232365145228;0.730623722076
17;29;18;57;79;62;0.371212121212121;0.278481012658228;0.309803921568627;0.75103734439834;0.714237689972
14;25;14;51;72;55;0.365079365079365;0.291666666666667;0.282352941176471;0.809128630705394;0.715654730797
16;26;16;56;75;58;0.350877192982456;0.253333333333333;0.294117647058824;0.775933609958506;0.691825985909
20;34;17;60;86;60;0.333333333333333;0.302325581395349;0.337254901960784;0.800829875518672;0.679900348186
28;48;23;73;102;69;0.313131313131313;0.323529411764706;0.4;0.767634854771784;0.705875515938
20;34;19;61;86;63;0.346666666666667;0.290697674418605;0.337254901960784;0.767634854771784;0.686321377754
19;30;20;62;82;65;0.358333333333333;0.24390243902439;0.32156862745098;0.692946058091286;0.680064737797
16;26;16;56;75;58;0.350877192982456;0.253333333333333;0.294117647058824;0.775933609958506;0.691825985909
33;50;28;84;106;76;0.288888888888889;0.283018867924528;0.415686274509804;0.609958506224066;0.600252270699
24;34;24;71;89;71;0.333333333333333;0.202247191011236;0.349019607843137;0.659751037344398;0.571636974812
44;64;31;100;121;79;0.25;0.347107438016529;0.474509803921569;0.62655601659751;0.481365382671
27;44;24;73;99;71;0.321428571428571;0.282828282828283;0.388235294117647;0.742738589211618;0.658443570137
21;33;22;65;86;68;0.357142857142857;0.244186046511628;0.337254901960784;0.692946058091286;0.684543371201
26;43;26;72;99;74;0.345679012345679;0.272727272727273;0.388235294117647;0.684647302904564;0.699238061905
33;52;24;82;106;70;0.277777777777778;0.339622641509434;0.415686274509804;0.684647302904564;0.612470507622
39;60;30;92;116;78;0.271929824561403;0.327586206896552;0.454901960784314;0.609958506224066;0.568809330463
42;60;24;97;114;70;0.231060606060606;0.385964912280702;0.447058823529412;0.601659751037344;0.460339009762
40;55;37;97;114;88;0.275641025641026;0.228070175438596;0.447058823529412;0.560165975103734;0.490267097950
17;27;18;58;77;62;0.368421052631579;0.246753246753247;0.301960784313725;0.767634854771784;0.706390976906
19;32;20;61;84;65;0.36231884057971;0.273809523809524;0.329411764705882;0.79253112033195;0.728143155575
19;33;20;60;85;65;0.366666666666667;0.294117647058824;0.333333333333333;0.800829875518672;0.752230763435
28;45;29;76;101;78;0.346666666666667;0.247524752475248;0.396078431372549;0.717842323651452;0.687898635864
22;38;20;64;91;65;0.339506172839506;0.296703296703297;0.356862745098039;0.809128630705394;0.685498237610
27;48;26;72;103;73;0.338709677419355;0.300970873786408;0.403921568627451;0.717842323651452;0.707284927368
21;38;17;61;90;60;0.327777777777778;0.333333333333333;0.352941176470588;0.83402489626556;0.720526099205
23;37;22;67;91;68;0.340277777777778;0.263736263736264;0.356862745098039;0.800829875518672;0.661494076252
12;19;15;51;64;56;0.397435897435897;0.203125;0.250980392156863;0.842323651452282;0.779381394386
14;22;12;52;68;52;0.333333333333333;0.235294117647059;0.266666666666667;0.825726141078838;0.702748537064
14;23;12;51;69;52;0.342592592592593;0.260869565217391;0.270588235294118;0.842323651452282;0.692455649376
9;14;8;44;55;45;0.348484848484848;0.2;0.215686274509804;0.79253112033195;0.701639294624
46;67;34;102;126;83;0.25968992248062;0.341269841269841;0.494117647058824;0.435684647302905;0.477985680103
46;47;32;111;105;82;0.132183908045977;0.261261261261261;0.435294117647059;-0.153526970954357;-0.042482852936
37;40;27;95;97;75;0.181818181818182;0.22680412371134;0.380392156862745;-0.053941908713693;0.137959867716
14;24;16;53;72;58;0.37719298245614;0.263888888888889;0.282352941176471;0.79253112033195;0.722780823708
69;95;57;125;158;109;0.27891156462585;0.310126582278481;0.619607843137255;0.477178423236515;0.295983970165
137;178;79;180;198;113;0.201960784313725;0.429292929292929;0.776470588235294;0.219917012448133;-0.027215003967
23;35;20;67;88;65;0.318840579710145;0.261363636363636;0.345098039215686;0.5850622406639;0.615303039551
68;90;65;125;155;118;0.301801801801802;0.238709677419355;0.607843137254902;0.145228215767635;0.181806176901
71;91;67;129;156;120;0.291666666666667;0.230769230769231;0.611764705882353;0.103734439834025;0.106751650572
19;35;17;58;87;60;0.344827586206897;0.333333333333333;0.341176470588235;0.825726141078838;0.737472772598
19;33;19;60;85;63;0.353333333333333;0.294117647058824;0.333333333333333;0.784232365145228;0.713322758675
32;53;29;81;109;77;0.3125;0.293577981651376;0.427450980392157;0.66804979253112;0.643555164337
22;36;21;65;90;67;0.346666666666667;0.277777777777778;0.352941176470588;0.800829875518672;0.690756559372
32;53;28;81;108;76;0.307291666666667;0.296296296296296;0.423529411764706;0.734439834024896;0.645112276077
25;41;25;71;96;72;0.34;0.260416666666667;0.376470588235294;0.800829875518672;0.677253067493
24;42;15;70;98;61;0.292792792792793;0.377551020408163;0.384313725490196;0.843621399176955;0.678281426430
20;32;13;62;84;57;0.302469135802469;0.321428571428571;0.329411764705882;0.818930041152264;0.620714426041
19;29;12;60;80;55;0.3;0.3125;0.313725490196078;0.786008230452675;0.621664762497
24;39;12;70;94;56;0.271929824561403;0.404255319148936;0.368627450980392;0.818930041152264;0.646242141724
18;30;11;58;80;53;0.302469135802469;0.3375;0.313725490196078;0.843621399176955;0.682461500168
33;46;15;90;104;63;0.223577235772358;0.394230769230769;0.407843137254902;0.679012345679012;0.431785911322
30;43;14;83;101;61;0.241666666666667;0.396039603960396;0.396078431372549;0.720164609053498;0.498683869839
31;45;16;85;103;64;0.243589743589744;0.378640776699029;0.403921568627451;0.695473251028807;0.485415697098
59;71;28;121;132;80;0.201923076923077;0.393939393939394;0.517647058823529;0.349794238683128;0.220101788640
25;39;12;72;94;57;0.265765765765766;0.393617021276596;0.368627450980392;0.786008230452675;0.600206017494
50;67;19;111;127;69;0.21264367816092;0.456692913385827;0.498039215686275;0.580246913580247;0.376987338066
39;64;19;93;124;68;0.258928571428571;0.451612903225806;0.486274509803922;0.777777777777778;0.618101477623
38;61;23;92;122;74;0.270833333333333;0.39344262295082;0.47843137254902;0.711934156378601;0.626679301262
38;60;23;93;121;74;0.265957446808511;0.388429752066116;0.474509803921569;0.744855967078189;0.603783488274
43;69;24;96;130;75;0.26969696969697;0.423076923076923;0.509803921568627;0.744855967078189;0.627244234085
17;21;11;58;67;52;0.266666666666667;0.223880597014925;0.262745098039216;0.596707818930041;0.526359677315
46;60;28;106;121;80;0.227642276422764;0.338842975206612;0.474509803921569;0.473251028806585;0.411799818277
13;15;10;52;57;49;0.270833333333333;0.140350877192982;0.223529411764706;0.481481481481482;0.458304554224
62;78;48;118;141;104;0.27027027027027;0.26241134751773;0.552941176470588;0.226337448559671;0.296364367008
24;38;15;70;93;61;0.286458333333333;0.344086021505376;0.364705882352941;0.744855967078189;0.608487486839
